DateTime,Location,Meter Name,Commodity Name,Demand/Usage
2017-09-22 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),129.6
2017-09-22 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),448.8
2017-09-22 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),506.4
2017-09-22 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),502.8
2017-09-22 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),493.2
2017-09-22 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),498.0
2017-09-22 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),507.6
2017-09-22 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),506.4
2017-09-22 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),500.4
2017-09-22 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),498.0
2017-09-22 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),495.6
2017-09-22 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),495.6
2017-09-22 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),139.2
2017-09-22 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),123.6
2017-09-22 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),122.4
2017-09-22 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),120.0
2017-09-22 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),116.4
2017-09-23 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),114.0
2017-09-23 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),115.2
2017-09-23 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),112.8
2017-09-23 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-09-23 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),109.2
2017-09-23 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-09-23 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),139.2
2017-09-23 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),141.6
2017-09-23 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-09-23 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),376.8
2017-09-23 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),385.2
2017-09-23 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),388.8
2017-09-23 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),464.4
2017-09-23 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),470.4
2017-09-23 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),193.2
2017-09-23 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),159.6
2017-09-23 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),157.199998950958
2017-09-23 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),172.8
2017-09-23 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),157.2
2017-09-23 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),157.2
2017-09-23 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),158.4
2017-09-23 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),159.6
2017-09-23 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),158.4
2017-09-23 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),158.4
2017-09-24 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),175.2
2017-09-24 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),156.0
2017-09-24 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),157.2
2017-09-24 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),156.0
2017-09-24 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),159.6
2017-09-24 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),165.6
2017-09-24 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),158.4
2017-09-24 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),157.2
2017-09-24 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),151.2
2017-09-24 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),157.2
2017-09-24 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),156.0
2017-09-24 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),195.6
2017-09-24 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),200.4
2017-09-24 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),204.0
2017-09-24 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-24 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),204.0
2017-09-24 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),208.8
2017-09-24 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),195.6
2017-09-24 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-24 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-24 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),202.8
2017-09-24 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),202.8
2017-09-24 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-24 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-25 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-25 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-25 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),198.0
2017-09-25 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),199.2
2017-09-25 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),200.999999213219
2017-09-25 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),198.579309654236
2017-09-25 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),204.0
2017-09-25 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),541.2
2017-09-25 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),687.6
2017-09-25 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),730.8
2017-09-25 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),716.4
2017-09-25 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),702.0
2017-09-25 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),718.8
2017-09-25 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),728.4
2017-09-25 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),718.8
2017-09-25 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),706.8
2017-09-25 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),696.0
2017-09-25 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),691.2
2017-09-25 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),680.4
2017-09-25 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),246.0
2017-09-25 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),229.2
2017-09-25 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),213.6
2017-09-25 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),211.2
2017-09-25 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),205.2
2017-09-26 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),206.4
2017-09-26 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),202.8
2017-09-26 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),172.8
2017-09-26 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),154.8
2017-09-26 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),187.2
2017-09-26 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),187.2
2017-09-26 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),189.6
2017-09-26 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),397.2
2017-09-26 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),712.8
2017-09-26 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),738.0
2017-09-26 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),717.6
2017-09-26 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),699.6
2017-09-26 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),686.4
2017-09-26 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),715.2
2017-09-26 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),708.0
2017-09-26 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),700.8
2017-09-26 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),702.0
2017-09-26 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),723.25262696743
2017-09-26 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),672.0
2017-09-26 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),265.2
2017-09-26 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),255.6
2017-09-26 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),235.2
2017-09-26 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),234.0
2017-09-26 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),231.6
2017-09-27 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),195.6
2017-09-27 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),190.8
2017-09-27 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),192.0
2017-09-27 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),189.6
2017-09-27 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),188.4
2017-09-27 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),163.2
2017-09-27 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),145.2
2017-09-27 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),374.4
2017-09-27 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),696.0
2017-09-27 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),742.8
2017-09-27 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),746.4
2017-09-27 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),729.6
2017-09-27 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),698.4
2017-09-27 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),724.8
2017-09-27 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),672.0
2017-09-27 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),669.6
2017-09-27 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),664.8
2017-09-27 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),658.8
2017-09-27 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),652.8
2017-09-27 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),510.0
2017-09-27 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),451.2
2017-09-27 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),244.8
2017-09-27 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),225.6
2017-09-27 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),226.8
2017-09-28 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),220.8
2017-09-28 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),223.2
2017-09-28 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),218.4
2017-09-28 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),212.4
2017-09-28 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),216.0
2017-09-28 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),216.694353475975
2017-09-28 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),222.0
2017-09-28 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),490.8
2017-09-28 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),704.4
2017-09-28 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),819.6
2017-09-28 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),826.8
2017-09-28 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),680.4
2017-09-28 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),631.2
2017-09-28 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),669.6
2017-09-28 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),669.6
2017-09-28 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),645.6
2017-09-28 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),633.6
2017-09-28 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),625.2
2017-09-28 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),613.2
2017-09-28 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),220.8
2017-09-28 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),154.8
2017-09-28 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),146.4
2017-09-28 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),115.2
2017-09-28 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),115.2
2017-09-29 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),111.6
2017-09-29 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),110.4
2017-09-29 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),109.2
2017-09-29 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-09-29 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-09-29 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-09-29 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-09-29 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),297.6
2017-09-29 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),435.6
2017-09-29 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),499.2
2017-09-29 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),507.6
2017-09-29 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),516.0
2017-09-29 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),580.8
2017-09-29 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),554.4
2017-09-29 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),534.0
2017-09-29 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),526.8
2017-09-29 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),523.2
2017-09-29 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),523.215903912034
2017-09-29 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),532.8
2017-09-29 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),385.2
2017-09-29 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),433.2
2017-09-29 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),212.4
2017-09-29 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),201.6
2017-09-29 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),196.8
2017-09-30 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),195.6
2017-09-30 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),193.2
2017-09-30 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),192.0
2017-09-30 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),189.6
2017-09-30 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),189.6
2017-09-30 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),188.4
2017-09-30 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),190.8
2017-09-30 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),217.2
2017-09-30 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),338.4
2017-09-30 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),360.0
2017-09-30 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),337.2
2017-09-30 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),336.0
2017-09-30 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),334.8
2017-09-30 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),338.4
2017-09-30 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),258.0
2017-09-30 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),327.6
2017-09-30 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),327.6
2017-09-30 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),325.2
2017-09-30 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),326.4
2017-09-30 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),325.2
2017-09-30 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),322.8
2017-09-30 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),211.2
2017-09-30 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),136.8
2017-09-30 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),118.8
2017-10-01 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-10-01 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-10-01 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-10-01 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),88.8
2017-10-01 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),109.2
2017-10-01 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-10-01 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-10-01 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-01 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),108.0
2017-10-01 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-10-01 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-10-01 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-10-01 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-10-01 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-10-01 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-10-01 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-10-01 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-10-02 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),104.4
2017-10-02 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-10-02 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-10-02 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-10-02 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-10-02 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),106.8
2017-10-02 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),110.4
2017-10-02 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),207.6
2017-10-02 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),398.4
2017-10-02 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),445.2
2017-10-02 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),442.8
2017-10-02 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),446.4
2017-10-02 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),531.6
2017-10-02 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),568.8
2017-10-02 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),562.8
2017-10-02 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),562.8
2017-10-02 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),555.6
2017-10-02 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),454.8
2017-10-02 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),541.2
2017-10-02 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),242.4
2017-10-02 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),190.8
2017-10-02 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),156.0
2017-10-02 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),157.2
2017-10-02 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),153.6
2017-10-03 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),153.6
2017-10-03 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),152.4
2017-10-03 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),147.6
2017-10-03 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),145.2
2017-10-03 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),145.2
2017-10-03 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),151.2
2017-10-03 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),166.8
2017-10-03 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),176.4
2017-10-03 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),427.2
2017-10-03 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),482.4
2017-10-03 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),534.0
2017-10-03 11:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),616.8
2017-10-03 12:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),619.2
2017-10-03 12:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),615.6
2017-10-03 14:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),630.0
2017-10-03 15:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),607.2
2017-10-03 15:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),596.4
2017-10-03 17:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),592.8
2017-10-03 18:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),596.4
2017-10-03 18:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),433.2
2017-10-03 20:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),433.2
2017-10-03 21:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),212.4
2017-10-03 21:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),192.0
2017-10-03 23:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),144.0
2017-10-04 00:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),133.2
2017-10-04 00:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),112.8
2017-10-04 02:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),111.6
2017-10-04 03:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),103.2
2017-10-04 03:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),102.0
2017-10-04 05:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),85.2
2017-10-04 06:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),105.6
2017-10-04 06:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),141.6
2017-10-04 08:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),430.8
2017-10-04 09:00:00.000,Address 1,Meter 1,Electricity Usage (kWh),486.0
2017-10-04 09:59:59.999,Address 1,Meter 1,Electricity Usage (kWh),585.6
